"Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
2020,150637,"Eutrigla gurnardus","27_7_D","BE",0.998,0
2020,150637,"Eutrigla gurnardus","27_7_E","BE",0.501,0
2020,150637,"Eutrigla gurnardus","27_7_F","BE",3.976,0
2020,150637,"Eutrigla gurnardus","27_7_G","BE",4.927,0
2020,150637,"Eutrigla gurnardus","27_7_H","BE",0.535,0
2020,150637,"Eutrigla gurnardus","27_8_A","BE",1.17,0
2020,150637,"Eutrigla gurnardus","27_8_B","BE",10.56,0
2020,367297,"Raja brachyura","27_4_A","BE",0.111,0
2020,367297,"Raja brachyura","27_4_B","BE",23.181,0
2020,367297,"Raja brachyura","27_4_C","BE",18.993,0
2020,367297,"Raja brachyura","27_7_A","BE",258.312,0
2020,367297,"Raja brachyura","27_7_D","BE",81.884,0
2020,367297,"Raja brachyura","27_7_E","BE",20.795,0
2020,367297,"Raja brachyura","27_7_F","BE",105.464,0
2020,367297,"Raja brachyura","27_7_G","BE",358.785,0
2020,367297,"Raja brachyura","27_7_H","BE",3.379,0
2020,105815,"Scyliorhinus stellaris","27_4_C","BE",0.151,0
2020,105815,"Scyliorhinus stellaris","27_7_A","BE",24.133,0
2020,105815,"Scyliorhinus stellaris","27_7_D","BE",5.636,0
2020,105815,"Scyliorhinus stellaris","27_7_E","BE",0.827,0
2020,105815,"Scyliorhinus stellaris","27_7_F","BE",3.874,0
2020,105815,"Scyliorhinus stellaris","27_7_G","BE",16.774,0
2020,105815,"Scyliorhinus stellaris","27_7_H","BE",0.149,0
2020,125946,"Trachurus","27_4_B","BE",1.931,0
2020,125946,"Trachurus","27_4_C","BE",17.759,0
2020,125946,"Trachurus","27_7_D","BE",19.355,0
2020,125493,"Lophiidae","27_4_A","BE",1.592,0
2020,125493,"Lophiidae","27_4_B","BE",239.378,0
2020,125493,"Lophiidae","27_4_C","BE",2.025,0
2020,125493,"Lophiidae","27_7_A","BE",26.457,0
2020,125493,"Lophiidae","27_7_D","BE",106.563,0
2020,125493,"Lophiidae","27_7_E","BE",214.724,0
2020,125493,"Lophiidae","27_7_F","BE",242.461,0
2020,125493,"Lophiidae","27_7_G","BE",405.911,0
2020,125493,"Lophiidae","27_7_H","BE",110.032,0
2020,125493,"Lophiidae","27_7_J","BE",2.96,0
2020,125493,"Lophiidae","27_8_A","BE",7.509,0
2020,125493,"Lophiidae","27_8_B","BE",75.298,0
2020,105820,"Galeorhinus galeus","27_4_B","DE",0.086,NA
2020,105883,"Raja clavata","27_4_B","DE",25.4093,NA
2020,105883,"Raja clavata","27_4_C","DE",16.1825,NA
2020,105887,"Raja montagui","27_4_B","DE",2.72898,NA
2020,105887,"Raja montagui","27_4_C","DE",7.00569,NA
2020,107254,"Nephrops norvegicus","27_4_A","DE",0.06133,NA
2020,107254,"Nephrops norvegicus","27_4_B","DE",257.012,1.3
2020,107254,"Nephrops norvegicus","27_4_C","DE",0.0515,NA
2020,107254,"Nephrops norvegicus","27_3_A_20","DE",0.0695,NA
2020,107254,"Nephrops norvegicus","27_3_A_21","DE",17.3465,NA
2020,107649,"Pandalus borealis","27_3_C_22","DE",1.596,NA
2020,107649,"Pandalus borealis","27_3_D_24","DE",0.06,NA
2020,125909,"Ammodytes","27_4_B","DE",3815.22,NA
2020,126122,"Lepidorhombus","27_4_A","DE",1.28889,NA
2020,126122,"Lepidorhombus","27_4_B","DE",0.04399,NA
2020,126281,"Anguilla anguilla","27_3_C_22","DE",16.4935,NA
2020,126281,"Anguilla anguilla","27_3_D_24","DE",43.6608,NA
2020,126281,"Anguilla anguilla","27_4_A","DE",0.005,NA
2020,126281,"Anguilla anguilla","27_4_B","DE",5.41299,NA
2020,126281,"Anguilla anguilla","27_4_C","DE",0.004,NA
2020,126417,"Clupea harengus","27_2_A_1","DE",2746.51,NA
2020,126417,"Clupea harengus","27_2_A_2","DE",54.6007,NA
2020,126417,"Clupea harengus","27_3_C_22","DE",14.1409,NA
2020,126417,"Clupea harengus","27_3_D_24","DE",2054.65,NA
2020,126417,"Clupea harengus","27_3_D_25","DE",387.742,NA
2020,126417,"Clupea harengus","27_3_D_26","DE",55,NA
2020,126417,"Clupea harengus","27_3_D_28_2","DE",178.59,NA
2020,126417,"Clupea harengus","27_3_D_29","DE",212.014,NA
2020,126417,"Clupea harengus","27_4_A","DE",16485.2,16.65
2020,126417,"Clupea harengus","27_4_B","DE",4370.53,NA
2020,126417,"Clupea harengus","27_4_C","DE",1.713,NA
2020,126417,"Clupea harengus","27_7_D","DE",8419.61,NA
2020,126417,"Clupea harengus","27_3_A_20","DE",155.117,NA
2020,126425,"Sprattus sprattus","27_3_C_22","DE",1.04,NA
2020,126425,"Sprattus sprattus","27_3_D_24","DE",18.4554,NA
2020,126425,"Sprattus sprattus","27_3_D_25","DE",5049.04,NA
2020,126425,"Sprattus sprattus","27_3_D_26","DE",373.029,NA
2020,126425,"Sprattus sprattus","27_3_D_28_2","DE",2224.53,NA
2020,126425,"Sprattus sprattus","27_3_D_29","DE",1263.52,NA
2020,126425,"Sprattus sprattus","27_4_B","DE",9716.28,NA
2020,126425,"Sprattus sprattus","27_4_C","DE",140.245,NA
2020,126425,"Sprattus sprattus","27_3_A_20","DE",2.338,NA
2020,126436,"Gadus morhua","27_1_B","DE",2949.67,NA
2020,126436,"Gadus morhua","27_14_B_2","DE",39.4353,NA
2020,126436,"Gadus morhua","27_2_A_2","DE",4173.54,0.46
2020,126436,"Gadus morhua","27_2_B_2","DE",2600.79,0.07
2020,126436,"Gadus morhua","27_3_C_22","DE",690.543,0.68
2020,126436,"Gadus morhua","27_3_D_24","DE",244.843,2.44
2020,126436,"Gadus morhua","27_3_D_25","DE",12.1053,0.63
2020,126436,"Gadus morhua","27_4_A","DE",539.607,1.83
2020,126436,"Gadus morhua","27_4_B","DE",213.284,0.81
2020,126436,"Gadus morhua","27_4_C","DE",1.70534,NA
2020,126436,"Gadus morhua","27_3_A_20","DE",34.8314,0.08
2020,126436,"Gadus morhua","27_3_A_21","DE",0.14327,NA
2020,126437,"Melanogrammus aeglefinus","27_1_B","DE",23.9807,NA
2020,126437,"Melanogrammus aeglefinus","27_2_A_2","DE",153.617,NA
2020,126437,"Melanogrammus aeglefinus","27_2_B_2","DE",104.312,NA
2020,126437,"Melanogrammus aeglefinus","27_3_C_22","DE",0.005,NA
2020,126437,"Melanogrammus aeglefinus","27_4_A","DE",208.872,35.59
2020,126437,"Melanogrammus aeglefinus","27_4_B","DE",122.533,2.67
2020,126437,"Melanogrammus aeglefinus","27_7_B","DE",0,0.11
2020,126437,"Melanogrammus aeglefinus","27_7_J_2","DE",0,0.16
2020,126437,"Melanogrammus aeglefinus","27_3_A_20","DE",12.4624,0.08
2020,126438,"Merlangius merlangus","27_2_A_2","DE",0.02,NA
2020,126438,"Merlangius merlangus","27_3_C_22","DE",10.9253,NA
2020,126438,"Merlangius merlangus","27_3_D_24","DE",11.2989,NA
2020,126438,"Merlangius merlangus","27_3_D_25","DE",0.01416,NA
2020,126438,"Merlangius merlangus","27_3_D_28_2","DE",0.098,NA
2020,126438,"Merlangius merlangus","27_4_A","DE",49.4477,29.29
2020,126438,"Merlangius merlangus","27_4_B","DE",178.577,0.06
2020,126438,"Merlangius merlangus","27_4_C","DE",18.1144,1.28
2020,126438,"Merlangius merlangus","27_7_D","DE",0.54974,NA
2020,126438,"Merlangius merlangus","27_3_A_20","DE",0.33355,NA
2020,126439,"Micromesistius poutassou","27_2_A_1","DE",517.269,NA
2020,126439,"Micromesistius poutassou","27_2_A_2","DE",4650.16,NA
2020,126439,"Micromesistius poutassou","27_4_A","DE",1733.58,NA
2020,126439,"Micromesistius poutassou","27_6_A","DE",19235.5,NA
2020,126439,"Micromesistius poutassou","27_7_B","DE",1.76037,NA
2020,126439,"Micromesistius poutassou","27_7_C_2","DE",14875.9,NA
2020,126439,"Micromesistius poutassou","27_7_J_2","DE",15.8664,NA
2020,126439,"Micromesistius poutassou","27_8_B","DE",19.401,NA
2020,126439,"Micromesistius poutassou","27_8_D_2","DE",417.734,NA
2020,126440,"Pollachius pollachius","27_2_A_2","DE",3.66513,NA
2020,126440,"Pollachius pollachius","27_4_A","DE",220.4,0.03
2020,126440,"Pollachius pollachius","27_4_B","DE",41.9264,NA
2020,126440,"Pollachius pollachius","27_4_C","DE",0.00468,NA
2020,126440,"Pollachius pollachius","27_7_D","DE",0.00234,NA
2020,126440,"Pollachius pollachius","27_3_A_20","DE",4.7754,NA
2020,126441,"Pollachius virens","27_1_B","DE",76.6775,NA
2020,126441,"Pollachius virens","27_2_A_1","DE",1.07136,NA
2020,126441,"Pollachius virens","27_2_A_2","DE",1466.42,0.16
2020,126441,"Pollachius virens","27_2_B_2","DE",0.0572,NA
2020,126441,"Pollachius virens","27_3_C_22","DE",18.343,NA
2020,126441,"Pollachius virens","27_3_D_24","DE",0.81531,NA
2020,126441,"Pollachius virens","27_3_D_28_2","DE",0.021,NA
2020,126441,"Pollachius virens","27_4_A","DE",6012.08,3.79
2020,126441,"Pollachius virens","27_4_B","DE",836.808,1.3
2020,126441,"Pollachius virens","27_3_A_20","DE",3.81539,0.15
2020,126444,"Trisopterus esmarkii","27_4_A","DE",3.701,NA
2020,126447,"Brosme brosme","27_1_B","DE",0.01135,NA
2020,126447,"Brosme brosme","27_14_B_2","DE",2.086,NA
2020,126447,"Brosme brosme","27_2_A_2","DE",1.19262,NA
2020,126447,"Brosme brosme","27_4_A","DE",1.08031,NA
2020,126447,"Brosme brosme","27_4_B","DE",0.33342,NA
2020,126447,"Brosme brosme","27_3_A_20","DE",0.00114,NA
2020,126459,"Molva dypterygia","27_14_B_2","DE",6.78437,NA
2020,126459,"Molva dypterygia","27_4_A","DE",0.0036,NA
2020,126461,"Molva molva","27_1_B","DE",0.02446,NA
2020,126461,"Molva molva","27_2_A_2","DE",5.25634,NA
2020,126461,"Molva molva","27_3_C_22","DE",0.018,NA
2020,126461,"Molva molva","27_4_A","DE",92.609,NA
2020,126461,"Molva molva","27_4_B","DE",13.5481,NA
2020,126461,"Molva molva","27_4_C","DE",0.00228,NA
2020,126461,"Molva molva","27_3_A_20","DE",0.3775,NA
2020,126461,"Molva molva","27_3_A_21","DE",0.09245,NA
2020,126484,"Merluccius merluccius","27_2_A_2","DE",0.52883,NA
2020,126484,"Merluccius merluccius","27_3_C_22","DE",0.02038,NA
2020,126484,"Merluccius merluccius","27_4_A","DE",362.93,0.75
2020,126484,"Merluccius merluccius","27_4_B","DE",15.2955,0.1
2020,126484,"Merluccius merluccius","27_4_C","DE",0.00222,NA
2020,126484,"Merluccius merluccius","27_6_A","DE",26.052,NA
2020,126484,"Merluccius merluccius","27_7_B","DE",0.57276,NA
2020,126484,"Merluccius merluccius","27_7_J_2","DE",3.06207,NA
2020,126484,"Merluccius merluccius","27_3_A_20","DE",3.26525,NA
2020,126484,"Merluccius merluccius","27_3_A_21","DE",0.00315,NA
2020,126501,"Phycis blennoides","27_2_A_2","DE",0.013,NA
2020,126501,"Phycis blennoides","27_4_A","DE",0.0111,NA
2020,126501,"Phycis blennoides","27_4_B","DE",0.0555,NA
2020,126555,"Lophius piscatorius","27_3_C_22","DE",0.03604,NA
2020,126555,"Lophius piscatorius","27_4_A","DE",1.12718,NA
2020,126555,"Lophius piscatorius","27_4_B","DE",3.25288,NA
2020,126555,"Lophius piscatorius","27_3_A_20","DE",0.06956,NA
2020,126715,"Argentina silus","27_14_B_2","DE",4.95601,NA
2020,126715,"Argentina silus","27_4_A","DE",142.686,NA
2020,126715,"Argentina silus","27_6_A","DE",383.663,NA
2020,126715,"Argentina silus","27_7_C_2","DE",48.935,NA
2020,126715,"Argentina silus","27_7_J_2","DE",0.1079,NA
2020,126822,"Trachurus trachurus","27_4_A","DE",1.4776,0.04
2020,126822,"Trachurus trachurus","27_4_B","DE",0.7969,NA
2020,126822,"Trachurus trachurus","27_4_C","DE",0.10424,NA
2020,126822,"Trachurus trachurus","27_6_A","DE",0.1915,NA
2020,126822,"Trachurus trachurus","27_7_B","DE",751.802,NA
2020,126822,"Trachurus trachurus","27_7_D","DE",2.20904,NA
2020,126822,"Trachurus trachurus","27_7_J_2","DE",189.961,NA
2020,126822,"Trachurus trachurus","27_8_B","DE",2.016,NA
2020,126975,"Dicentrarchus labrax","27_3_C_22","DE",0.0378,NA
2020,126975,"Dicentrarchus labrax","27_4_B","DE",0.011,NA
2020,126975,"Dicentrarchus labrax","27_4_C","DE",0.01,NA
2020,127023,"Scomber scombrus","27_2_A_1","DE",27.4505,NA
2020,127023,"Scomber scombrus","27_2_A_2","DE",171.416,NA
2020,127023,"Scomber scombrus","27_3_C_22","DE",3.51244,NA
2020,127023,"Scomber scombrus","27_3_D_24","DE",2.09819,NA
2020,127023,"Scomber scombrus","27_4_A","DE",15087,214.26
2020,127023,"Scomber scombrus","27_4_B","DE",231.352,1.11
2020,127023,"Scomber scombrus","27_4_C","DE",1.1984,NA
2020,127023,"Scomber scombrus","27_6_A","DE",4479.41,NA
2020,127023,"Scomber scombrus","27_7_B","DE",1721.58,NA
2020,127023,"Scomber scombrus","27_7_C_2","DE",84.8192,NA
2020,127023,"Scomber scombrus","27_7_D","DE",2.66277,NA
2020,127023,"Scomber scombrus","27_7_J_2","DE",1618.89,0.07
2020,127023,"Scomber scombrus","27_8_B","DE",587.498,NA
2020,127023,"Scomber scombrus","27_8_D_2","DE",315.217,NA
2020,127023,"Scomber scombrus","27_3_A_20","DE",0.012,NA
2020,127136,"Glyptocephalus cynoglossus","27_3_C_22","DE",2.33744,NA
2020,127136,"Glyptocephalus cynoglossus","27_4_A","DE",2.47107,NA
2020,127136,"Glyptocephalus cynoglossus","27_4_B","DE",6.46025,NA
2020,127136,"Glyptocephalus cynoglossus","27_3_A_20","DE",6.35517,NA
2020,127136,"Glyptocephalus cynoglossus","27_3_A_21","DE",0.48721,NA
2020,127139,"Limanda limanda","27_3_C_22","DE",469.235,NA
2020,127139,"Limanda limanda","27_3_D_24","DE",49.179,NA
2020,127139,"Limanda limanda","27_4_A","DE",0.41971,NA
2020,127139,"Limanda limanda","27_4_B","DE",118.648,NA
2020,127139,"Limanda limanda","27_4_C","DE",68.9678,NA
2020,127139,"Limanda limanda","27_7_D","DE",0.00555,NA
2020,127139,"Limanda limanda","27_3_A_20","DE",0.68158,NA
2020,127139,"Limanda limanda","27_3_A_21","DE",0.00791,NA
2020,127140,"Microstomus kitt","27_3_C_22","DE",0.58482,NA
2020,127140,"Microstomus kitt","27_3_D_24","DE",0.01235,NA
2020,127140,"Microstomus kitt","27_4_A","DE",5.29428,NA
2020,127140,"Microstomus kitt","27_4_B","DE",25.3009,NA
2020,127140,"Microstomus kitt","27_4_C","DE",0.94171,NA
2020,127140,"Microstomus kitt","27_3_A_20","DE",2.29253,NA
2020,127140,"Microstomus kitt","27_3_A_21","DE",0.56759,NA
2020,127141,"Platichthys flesus","27_3_C_22","DE",350.048,NA
2020,127141,"Platichthys flesus","27_3_D_24","DE",757.92,NA
2020,127141,"Platichthys flesus","27_3_D_25","DE",161.878,NA
2020,127141,"Platichthys flesus","27_3_D_28_2","DE",0.142,NA
2020,127141,"Platichthys flesus","27_4_B","DE",3.44118,NA
2020,127141,"Platichthys flesus","27_4_C","DE",44.5931,NA
2020,127141,"Platichthys flesus","27_3_A_21","DE",0.00079,NA
2020,127143,"Pleuronectes platessa","27_3_C_22","DE",824.661,4.99
2020,127143,"Pleuronectes platessa","27_3_D_24","DE",229.923,1.86
2020,127143,"Pleuronectes platessa","27_3_D_25","DE",1.92898,0.5
2020,127143,"Pleuronectes platessa","27_4_A","DE",13.7234,0.01
2020,127143,"Pleuronectes platessa","27_4_B","DE",1154.76,6.46
2020,127143,"Pleuronectes platessa","27_4_C","DE",227.91,NA
2020,127143,"Pleuronectes platessa","27_7_D","DE",0.55475,NA
2020,127143,"Pleuronectes platessa","27_3_A_20","DE",49.6467,NA
2020,127143,"Pleuronectes platessa","27_3_A_21","DE",1.99554,NA
2020,127144,"Reinhardtius hippoglossoides","27_1_B","DE",36.6194,NA
2020,127144,"Reinhardtius hippoglossoides","27_14_B_2","DE",4478.41,NA
2020,127144,"Reinhardtius hippoglossoides","27_2_A_2","DE",20.8325,NA
2020,127144,"Reinhardtius hippoglossoides","27_2_B_2","DE",14.6476,NA
2020,127146,"Lepidorhombus whiffiagonis","27_1_B","DE",0.0435,NA
2020,127146,"Lepidorhombus whiffiagonis","27_2_A_2","DE",1.57453,NA
2020,127146,"Lepidorhombus whiffiagonis","27_4_A","DE",1.5892,NA
2020,127146,"Lepidorhombus whiffiagonis","27_4_B","DE",0.04143,NA
2020,127150,"Scophthalmus rhombus","27_3_C_22","DE",7.45843,NA
2020,127150,"Scophthalmus rhombus","27_3_D_24","DE",0.78254,NA
2020,127150,"Scophthalmus rhombus","27_4_A","DE",0.14985,NA
2020,127150,"Scophthalmus rhombus","27_4_B","DE",59.9718,NA
2020,127150,"Scophthalmus rhombus","27_4_C","DE",38.816,NA
2020,127150,"Scophthalmus rhombus","27_7_D","DE",0.03186,NA
2020,127150,"Scophthalmus rhombus","27_3_A_20","DE",0.02346,NA
2020,127150,"Scophthalmus rhombus","27_3_A_21","DE",1.05967,NA
2020,127149,"Scophthalmus maximus","27_3_C_22","DE",28.5019,NA
2020,127149,"Scophthalmus maximus","27_3_D_24","DE",18.6534,NA
2020,127149,"Scophthalmus maximus","27_3_D_25","DE",0.04687,NA
2020,127149,"Scophthalmus maximus","27_4_A","DE",2.20794,NA
2020,127149,"Scophthalmus maximus","27_4_B","DE",204.858,NA
2020,127149,"Scophthalmus maximus","27_4_C","DE",90.1264,NA
2020,127149,"Scophthalmus maximus","27_6_B_2","DE",0.12082,NA
2020,127149,"Scophthalmus maximus","27_7_D","DE",0.01199,NA
2020,127149,"Scophthalmus maximus","27_3_A_20","DE",0.20536,NA
2020,127149,"Scophthalmus maximus","27_3_A_21","DE",0.18646,NA
2020,127160,"Solea solea","27_3_C_22","DE",2.16826,NA
2020,127160,"Solea solea","27_3_D_24","DE",0.60502,NA
2020,127160,"Solea solea","27_4_A","DE",0.02205,NA
2020,127160,"Solea solea","27_4_B","DE",497.915,2.38
2020,127160,"Solea solea","27_4_C","DE",416.337,2.85
2020,127160,"Solea solea","27_7_D","DE",0.00104,NA
2020,127160,"Solea solea","27_3_A_20","DE",3.67538,NA
2020,127160,"Solea solea","27_3_A_21","DE",17.2556,NA
2020,127186,"Salmo salar","27_3_C_22","DE",4.92975,NA
2020,127186,"Salmo salar","27_3_D_24","DE",4.10089,0.01
2020,127186,"Salmo salar","27_4_B","DE",0.029,NA
2020,127254,"Sebastes mentella","27_1_B","DE",5.92859,NA
2020,127254,"Sebastes mentella","27_14_B_1","DE",458.45,NA
2020,127254,"Sebastes mentella","27_14_B_2","DE",1376.72,NA
2020,127254,"Sebastes mentella","27_2_A_1","DE",1380.27,NA
2020,127254,"Sebastes mentella","27_2_A_2","DE",416.906,NA
2020,127254,"Sebastes mentella","27_2_B_2","DE",4.05196,NA
2020,150637,"Eutrigla gurnardus","27_4_A","DE",1.18999,NA
2020,150637,"Eutrigla gurnardus","27_4_B","DE",44.568,NA
2020,158960,"Coryphaenoides rupestris","27_14_B_2","DE",26.0496,NA
2020,367297,"Raja brachyura","27_4_B","DE",0.17088,NA
2020,367297,"Raja brachyura","27_4_C","DE",0.45151,NA
2020,126472,"Macrourus berglax","27_14_B_2","DE",8.73113,NA
2020,151324,"Sebastes norvegicus","27_1_B","DE",14.352,NA
2020,151324,"Sebastes norvegicus","27_14_B_2","DE",581.919,NA
2020,151324,"Sebastes norvegicus","27_2_A_2","DE",61.2256,NA
2020,151324,"Sebastes norvegicus","27_2_B_2","DE",12.5702,NA
2020,151324,"Sebastes norvegicus","27_4_A","DE",0.025,NA
2020,151324,"Sebastes norvegicus","27_4_B","DE",0.00952,NA
2020,105896,"Rostroraja alba","27_4_C","DE",0.021,NA
2020,125493,"Lophiidae","27_3_C_22","DE",0.0061,NA
2020,125493,"Lophiidae","27_4_A","DE",343.265,NA
2020,125493,"Lophiidae","27_4_B","DE",12.2777,NA
2020,125493,"Lophiidae","27_4_C","DE",0.61179,NA
2020,125493,"Lophiidae","27_6_A","DE",8.42197,NA
2020,125493,"Lophiidae","27_6_B_2","DE",220.958,NA
2020,125493,"Lophiidae","27_7_C_2","DE",118.303,NA
2020,125493,"Lophiidae","27_7_D","DE",0.00366,NA
2020,125493,"Lophiidae","27_7_K_2","DE",184.537,NA
2020,125493,"Lophiidae","27_3_A_20","DE",0.75158,NA
2020,105695,"Triakidae","27_9_A","ES",0.5645,NA
2020,105711,"Rajidae","27_8_B","ES",0.0029,NA
2020,105711,"Rajidae","27_8_C","ES",2.7022,NA
2020,105801,"Prionace glauca","27_10","ES",0,NA
2020,105801,"Prionace glauca","27_10_A","ES",0,NA
2020,105801,"Prionace glauca","27_10_A_1","ES",1262.2,NA
2020,105801,"Prionace glauca","27_10_A_2","ES",693.643,NA
2020,105801,"Prionace glauca","27_10_B","ES",221.947,NA
2020,105801,"Prionace glauca","27_7_H","ES",93.5691,NA
2020,105801,"Prionace glauca","27_7_J_2","ES",244.036,NA
2020,105801,"Prionace glauca","27_8","ES",0,NA
2020,105801,"Prionace glauca","27_8_A","ES",299.37,NA
2020,105801,"Prionace glauca","27_8_B","ES",340.075,NA
2020,105801,"Prionace glauca","27_8_C","ES",518.712,NA
2020,105801,"Prionace glauca","27_8_D_2","ES",70.7546,NA
2020,105801,"Prionace glauca","27_8_E_1","ES",12.9844,NA
2020,105801,"Prionace glauca","27_8_E_2","ES",21.1809,NA
2020,105801,"Prionace glauca","27_9","ES",0,NA
2020,105801,"Prionace glauca","27_9_A","ES",149.843,NA
2020,105801,"Prionace glauca","27_9_B_1","ES",120.221,NA
2020,105801,"Prionace glauca","27_9_B_2","ES",95.7728,NA
2020,105814,"Scyliorhinus canicula","27_7","ES",0,NA
2020,105814,"Scyliorhinus canicula","27_7_B","ES",0.105,NA
2020,105814,"Scyliorhinus canicula","27_7_C_2","ES",0.105,NA
2020,105814,"Scyliorhinus canicula","27_7_H","ES",0,NA
2020,105814,"Scyliorhinus canicula","27_7_J_2","ES",3.7174,NA
2020,105814,"Scyliorhinus canicula","27_8","ES",0,NA
2020,105814,"Scyliorhinus canicula","27_8_A","ES",23.3051,NA
2020,105814,"Scyliorhinus canicula","27_8_B","ES",7.054,NA
2020,105814,"Scyliorhinus canicula","27_8_C","ES",404.217,NA
2020,105814,"Scyliorhinus canicula","27_9","ES",0,NA
2020,105814,"Scyliorhinus canicula","27_9_A","ES",430.978,NA
2020,105820,"Galeorhinus galeus","27_7","ES",0,NA
2020,105820,"Galeorhinus galeus","27_7_H","ES",0,NA
2020,105820,"Galeorhinus galeus","27_8","ES",0,NA
2020,105820,"Galeorhinus galeus","27_8_A","ES",0.001,NA
2020,105820,"Galeorhinus galeus","27_8_B","ES",0.6772,NA
2020,105820,"Galeorhinus galeus","27_8_C","ES",6.153,NA
2020,105820,"Galeorhinus galeus","27_9_A","ES",38.0419,NA
2020,105839,"Isurus oxyrinchus","27_10","ES",0,NA
2020,105839,"Isurus oxyrinchus","27_10_A","ES",0,NA
2020,105839,"Isurus oxyrinchus","27_10_A_1","ES",70.5807,NA
2020,105839,"Isurus oxyrinchus","27_10_A_2","ES",193.555,NA
2020,105839,"Isurus oxyrinchus","27_10_B","ES",36.0288,NA
2020,105839,"Isurus oxyrinchus","27_7_H","ES",0.1853,NA
2020,105839,"Isurus oxyrinchus","27_7_J_2","ES",5.3481,NA
2020,105839,"Isurus oxyrinchus","27_8_A","ES",2.3149,NA
2020,105839,"Isurus oxyrinchus","27_8_B","ES",3.4725,NA
2020,105839,"Isurus oxyrinchus","27_8_C","ES",4.2391,NA
2020,105839,"Isurus oxyrinchus","27_8_D_2","ES",0.568,NA
2020,105839,"Isurus oxyrinchus","27_8_E_2","ES",2.8466,NA
2020,105839,"Isurus oxyrinchus","27_9","ES",0,NA
2020,105839,"Isurus oxyrinchus","27_9_A","ES",11.7178,NA
2020,105839,"Isurus oxyrinchus","27_9_B_1","ES",3.0987,NA
2020,105839,"Isurus oxyrinchus","27_9_B_2","ES",11.9587,NA
2020,105841,"Lamna nasus","27_8_C","ES",0,NA
2020,105865,"Amblyraja radiata","27_8_C","ES",0.012,NA
2020,105865,"Amblyraja radiata","27_9_A","ES",0,NA
2020,105869,"Dipturus batis","27_8_C","ES",0.0755,NA
2020,105873,"Leucoraja circularis","27_6_B_2","ES",0.185,NA
2020,105873,"Leucoraja circularis","27_7_C_2","ES",0.902,NA
2020,105873,"Leucoraja circularis","27_7_J_2","ES",1.2378,NA
2020,105873,"Leucoraja circularis","27_8_A","ES",1.2987,NA
2020,105873,"Leucoraja circularis","27_8_B","ES",0.1216,NA
2020,105873,"Leucoraja circularis","27_8_C","ES",0.0072,NA
2020,105873,"Leucoraja circularis","27_8_D_2","ES",0.08,NA
2020,105873,"Leucoraja circularis","27_9_A","ES",0.0877,NA
2020,105874,"Leucoraja fullonica","27_6_B_1","ES",0.7733,NA
2020,105874,"Leucoraja fullonica","27_6_B_2","ES",3.484,NA
2020,105874,"Leucoraja fullonica","27_7_B","ES",0.0668,NA
2020,105874,"Leucoraja fullonica","27_7_C_2","ES",0.2633,NA
2020,105874,"Leucoraja fullonica","27_7_G","ES",0.3622,NA
2020,105874,"Leucoraja fullonica","27_7_H","ES",1.434,NA
2020,105874,"Leucoraja fullonica","27_7_J_2","ES",7.1702,NA
2020,105874,"Leucoraja fullonica","27_8_C","ES",0.006,NA
2020,105874,"Leucoraja fullonica","27_9_A","ES",0.006,NA
2020,105876,"Leucoraja naevus","27_6","ES",0,NA
2020,105876,"Leucoraja naevus","27_7","ES",0,NA
2020,105876,"Leucoraja naevus","27_7_B","ES",1.6665,NA
2020,105876,"Leucoraja naevus","27_7_C_2","ES",9.4982,NA
2020,105876,"Leucoraja naevus","27_7_G","ES",0.7324,NA
2020,105876,"Leucoraja naevus","27_7_H","ES",10.9594,NA
2020,105876,"Leucoraja naevus","27_7_J","ES",0,NA
2020,105876,"Leucoraja naevus","27_7_J_2","ES",42.21,NA
2020,105876,"Leucoraja naevus","27_7_K_2","ES",0.0635,NA
2020,105876,"Leucoraja naevus","27_8","ES",0,NA
2020,105876,"Leucoraja naevus","27_8_A","ES",46.1548,NA
2020,105876,"Leucoraja naevus","27_8_B","ES",61.4165,NA
2020,105876,"Leucoraja naevus","27_8_C","ES",8.5522,NA
2020,105876,"Leucoraja naevus","27_8_D_2","ES",1.484,NA
2020,105876,"Leucoraja naevus","27_9","ES",0,NA
2020,105876,"Leucoraja naevus","27_9_A","ES",4.1589,NA
2020,105883,"Raja clavata","27_4","ES",0,NA
2020,105883,"Raja clavata","27_6_A","ES",55.6657,NA
2020,105883,"Raja clavata","27_6_B_1","ES",0.2926,NA
2020,105883,"Raja clavata","27_6_B_2","ES",5.2145,NA
2020,105883,"Raja clavata","27_7","ES",0,NA
2020,105883,"Raja clavata","27_7_B","ES",3.203,NA
2020,105883,"Raja clavata","27_7_C_2","ES",0.4534,NA
2020,105883,"Raja clavata","27_7_G","ES",0.15,NA
2020,105883,"Raja clavata","27_7_H","ES",3.1868,NA
2020,105883,"Raja clavata","27_7_J","ES",0,NA
2020,105883,"Raja clavata","27_7_J_2","ES",8.411,NA
2020,105883,"Raja clavata","27_8","ES",0,NA
2020,105883,"Raja clavata","27_8_A","ES",17.4472,NA
2020,105883,"Raja clavata","27_8_B","ES",19.8906,NA
2020,105883,"Raja clavata","27_8_C","ES",244.542,NA
2020,105883,"Raja clavata","27_8_D_2","ES",0.6105,NA
2020,105883,"Raja clavata","27_9","ES",0,NA
